     13640	   1037.87	  -2879.15	    -25.96	   3.03207	  -0.02311	   3.00000	   0.93824	   0.00000	   2.88007	    480.81	    484.48	         9	         1
     13641	   1037.77	  -2879.15	    -25.96	   3.03207	  -0.02311	   3.00000	   0.94349	   0.00000	   2.88007	    479.96	    484.45	         9	         1
     13642	   1037.66	  -2879.16	    -25.89	   3.18885	   0.04696	   3.00000	   0.93809	   0.00000	   2.88007	    478.92	    484.37	        10	         1
     13643	   1037.46	  -2879.17	    -25.89	   3.18885	   0.04696	   3.00000	   0.94034	   0.00000	   2.88007	    477.09	    484.31	        10	         1
     13644	   1037.23	  -2879.17	    -25.91	   3.09059	   0.03201	   3.00000	   0.94483	   0.00000	   2.88007	    476.01	    484.33	         9	         1
     13645	   1037.06	  -2879.15	    -25.91	   3.09059	   0.03201	   3.00000	   0.93976	   0.00000	   2.88007	    478.26	    484.49	         9	         1
     13646	   1037.15	  -2879.15	    -26.00	   3.28722	  -0.06191	   3.00000	   0.92672	   0.00000	   2.88007	    480.22	    484.49	        10	         1
     13647	   1036.96	  -2879.15	    -26.00	   3.28722	  -0.06191	   3.00000	   0.93120	   0.00000	   2.88007	    479.90	    484.47	         9	         1
     13648	   1036.98	  -2879.15	    -25.86	   3.39899	   0.07891	   3.00000	   0.91857	   0.00000	   2.88007	    481.17	    484.51	         9	         1
     13649	   1036.86	  -2879.14	    -25.86	   3.39899	   0.07891	   3.00000	   0.92185	   0.00000	   2.88007	    480.12	    484.55	         9	         1
     13650	   1036.72	  -2879.13	    -26.03	   3.49527	  -0.09355	   3.00000	   0.92159	   0.00000	   2.88007	    478.82	    484.64	         9	         1
     13651	   1036.62	  -2879.13	    -26.03	   3.49527	  -0.09355	   3.00000	   0.91516	   0.00000	   2.88007	    477.90	    484.67	         9	         1
     13652	   1036.36	  -2879.13	    -26.02	   3.38956	  -0.07748	   3.00000	   0.91287	   0.00000	   2.88007	    477.77	    484.74	         9	         1
     13653	   1036.41	  -2879.13	    -26.02	   3.38956	  -0.07748	   3.00000	   0.91918	   0.00000	   2.88007	    479.34	    484.73	        10	         1
     13654	   1036.15	  -2879.11	    -26.01	   3.37283	  -0.07493	   3.00000	   0.90819	   0.00000	   2.88007	    478.89	    484.99	        11	         1
     13655	   1036.17	  -2879.07	    -26.01	   3.37283	  -0.07493	   3.00000	   0.90706	   0.00000	   2.88007	    480.72	    485.24	        10	         1
     13656	   1036.11	  -2879.06	    -25.85	   3.44433	   0.08581	   3.00000	   0.90866	   0.00000	   2.88007	    480.23	    485.38	        10	         1
     13657	   1036.00	  -2879.05	    -25.85	   3.44433	   0.08581	   3.00000	   0.90385	   0.00000	   2.88007	    479.14	    485.44	         9	         1
     13658	   1035.90	  -2879.05	    -26.05	   3.58319	  -0.10692	   3.00000	   0.90215	   0.00000	   2.88007	    478.24	    485.48	        10	         1
     13659	   1035.59	  -2879.05	    -26.05	   3.58319	  -0.10692	   3.00000	   0.90208	   0.00000	   2.88007	    477.26	    485.41	         9	         1
     13660	   1035.60	  -2879.02	    -26.02	   3.41137	  -0.08079	   3.00000	   0.90417	   0.00000	   2.88007	    478.76	    485.77	         9	         1
     13661	   1035.35	  -2878.98	    -26.02	   3.41137	  -0.08079	   3.00000	   0.90913	   0.00000	   2.88007	    478.40	    486.07	         9	         1
     13662	   1035.41	  -2878.98	    -25.85	   3.47610	   0.09064	   3.00000	   0.90197	   0.00000	   2.88007	    479.97	    486.14	        10	         1
     13663	   1035.18	  -2878.97	    -25.85	   3.47610	   0.09064	   3.00000	   0.89697	   0.00000	   2.88007	    479.84	    486.21	         9	         1
     13664	   1035.13	  -2878.97	    -26.04	   3.51721	  -0.09689	   3.00000	   0.89798	   0.00000	   2.88007	    480.07	    486.17	        10	         1
     13665	   1035.01	  -2878.98	    -26.04	   3.51721	  -0.09689	   3.00000	   0.90083	   0.00000	   2.88007	    479.07	    486.21	         9	         1
     13666	   1034.90	  -2878.98	    -26.02	   3.40422	  -0.07971	   3.00000	   0.89441	   0.00000	   2.88007	    478.03	    486.22	        10	         1
     13667	   1034.70	  -2878.98	    -26.02	   3.40422	  -0.07971	   3.00000	   0.90283	   0.00000	   2.88007	    478.42	    486.24	        10	         1
     13668	   1034.75	  -2878.98	    -25.84	   3.51693	   0.09684	   3.00000	   0.89964	   0.00000	   2.88007	    480.45	    486.24	         9	         1
     13669	   1034.66	  -2878.96	    -25.84	   3.51693	   0.09684	   3.00000	   0.90212	   0.00000	   2.88007	    479.76	    486.40	         9	         1
     13670	   1034.55	  -2878.96	    -25.87	   3.33932	   0.06984	   3.00000	   0.89082	   0.00000	   2.88007	    478.77	    486.41	         9	         1
     13671	   1034.39	  -2878.99	    -25.87	   3.33932	   0.06984	   3.00000	   0.90991	   0.00000	   2.88007	    477.26	    486.16	        10	         1
     13672	   1034.07	  -2879.00	    -25.88	   3.25818	   0.05750	   3.00000	   0.90056	   0.00000	   2.88007	    476.84	    486.00	         9	         1
     13673	   1034.14	  -2879.00	    -25.88	   3.25818	   0.05750	   3.00000	   0.90392	   0.00000	   2.88007	    478.70	    485.98	        10	         1
     13674	   1033.93	  -2879.02	    -25.89	   3.18482	   0.04634	   3.00000	   0.90159	   0.00000	   2.88007	    478.62	    485.82	         9	         1
     13675	   1033.93	  -2879.02	    -25.89	   3.18482	   0.04634	   3.00000	   0.90123	   0.00000	   2.88007	    479.68	    485.79	        10	         1
     13676	   1033.66	  -2879.03	    -25.90	   3.14756	   0.04068	   3.00000	   0.90114	   0.00000	   2.88007	    479.29	    485.70	         9	         1
     13677	   1033.64	  -2879.05	    -25.90	   3.14756	   0.04068	   3.00000	   0.89118	   0.00000	   2.88007	    479.87	    485.53	        10	         1
     13678	   1033.51	  -2879.09	    -25.90	   3.12337	   0.03700	   3.00000	   0.90495	   0.00000	   2.88007	    478.80	    485.15	         9	         1
     13679	   1033.42	  -2879.09	    -25.90	   3.12337	   0.03700	   3.00000	   0.89951	   0.00000	   2.88007	    477.89	    485.15	        10	         1
     13680	   1033.15	  -2879.09	    -25.99	   3.22564	  -0.05255	   3.00000	   0.89642	   0.00000	   2.88007	    477.94	    485.14	         9	         1
     13681	   1033.17	  -2879.11	    -25.99	   3.22564	  -0.05255	   3.00000	   0.89704	   0.00000	   2.88007	    478.98	    484.99	        10	         1
     13682	   1032.95	  -2879.11	    -25.99	   3.20096	  -0.04880	   3.00000	   0.89936	   0.00000	   2.88007	    478.94	    484.93	        10	         1
     13683	   1032.99	  -2879.12	    -25.99	   3.20096	  -0.04880	   3.00000	   0.88183	   0.00000	   2.88007	    480.65	    484.85	        10	         1
     13684	   1032.89	  -2879.13	    -25.86	   3.38772	   0.07720	   3.00000	   0.88339	   0.00000	   2.88007	    479.78	    484.81	        10	         1
     13685	   1032.78	  -2879.13	    -25.86	   3.38772	   0.07720	   3.00000	   0.88215	   0.00000	   2.88007	    478.87	    484.73	         9	         1
     13686	   1032.68	  -2879.13	    -26.02	   3.41193	  -0.08088	   3.00000	   0.87844	   0.00000	   2.88007	    477.92	    484.69	         9	         1
     13687	   1032.38	  -2879.14	    -26.02	   3.41193	  -0.08088	   3.00000	   0.87138	   0.00000	   2.88007	    477.83	    484.54	         9	         1
     13688	   1032.43	  -2879.15	    -25.85	   3.47235	   0.09006	   3.00000	   0.87604	   0.00000	   2.88007	    479.28	    484.51	         9	         1
     13689	   1032.16	  -2879.16	    -25.85	   3.47235	   0.09006	   3.00000	   0.88078	   0.00000	   2.88007	    478.82	    484.46	         9	         1
     13690	   1032.16	  -2879.16	    -26.04	   3.57713	  -0.10600	   3.00000	   0.87063	   0.00000	   2.88007	    479.84	    484.51	         9	         1
     13691	   1032.11	  -2879.14	    -26.04	   3.57713	  -0.10600	   3.00000	   0.87283	   0.00000	   2.88007	    479.41	    484.70	        10	         1
     13692	   1032.01	  -2879.16	    -25.83	   3.58958	   0.10789	   3.00000	   0.85936	   0.00000	   2.88007	    478.54	    484.52	        10	         1
     13693	   1031.75	  -2879.15	    -25.83	   3.58958	   0.10789	   3.00000	   0.86263	   0.00000	   2.88007	    478.44	    484.53	         9	         1
     13694	   1031.74	  -2879.16	    -26.07	   3.76080	  -0.13392	   3.00000	   0.86904	   0.00000	   2.88007	    479.92	    484.43	        10	         1
     13695	   1031.68	  -2879.12	    -26.07	   3.76080	  -0.13392	   3.00000	   0.85638	   0.00000	   2.88007	    479.45	    484.84	         9	         1
     13696	   1031.56	  -2879.12	    -26.03	   3.50907	  -0.09565	   3.00000	   0.85545	   0.00000	   2.88007	    478.37	    484.89	         9	         1
     13697	   1031.29	  -2879.11	    -26.03	   3.50907	  -0.09565	   3.00000	   0.85264	   0.00000	   2.88007	    478.44	    484.97	        10	         1
     13698	   1031.35	  -2879.10	    -25.79	   3.87172	   0.15079	   3.00000	   0.85301	   0.00000	   2.88007	    479.31	    485.04	         9	         1
     13699	   1031.08	  -2879.10	    -25.79	   3.87172	   0.15079	   3.00000	   0.86144	   0.00000	   2.88007	    479.12	    485.02	        10	         1
     13700	   1031.06	  -2879.09	    -25.80	   3.76565	   0.13466	   3.00000	   0.84723	   0.00000	   2.88007	    479.85	    485.12	        10	         1
     13701	   1030.99	  -2879.05	    -25.80	   3.76565	   0.13466	   3.00000	   0.85552	   0.00000	   2.88007	    479.29	    485.51	         9	         1
     13702	   1030.94	  -2879.02	    -26.08	   3.79016	  -0.13839	   3.00000	   0.84964	   0.00000	   2.88007	    478.84	    485.85	         9	         1
     13703	   1030.69	  -2879.02	    -26.08	   3.79016	  -0.13839	   3.00000	   0.84914	   0.00000	   2.88007	    479.20	    485.86	        10	         1
     13704	   1030.74	  -2879.03	    -25.77	   3.98855	   0.16855	   3.00000	   0.84632	   0.00000	   2.88007	    480.48	    485.78	         9	         1
     13705	   1030.60	  -2879.03	    -25.77	   3.98855	   0.16855	   3.00000	   0.84384	   0.00000	   2.88007	    479.22	    485.78	         9	         1
     13706	   1030.48	  -2879.02	    -25.77	   3.97718	   0.16682	   3.00000	   0.84659	   0.00000	   2.88007	    478.21	    485.85	         9	         1
     13707	   1030.21	  -2879.01	    -25.77	   3.97718	   0.16682	   3.00000	   0.84221	   0.00000	   2.88007	    477.86	    485.92	        10	         1
     13708	   1030.28	  -2878.98	    -26.14	   4.17732	  -0.19725	   3.00000	   0.84222	   0.00000	   2.88007	    479.93	    486.23	         9	         1
     13709	   1029.97	  -2878.96	    -26.14	   4.17732	  -0.19725	   3.00000	   0.83545	   0.00000	   2.88007	    479.47	    486.40	        10	         1
     13710	   1030.00	  -2878.96	    -26.10	   3.92904	  -0.15950	   3.00000	   0.84649	   0.00000	   2.88007	    480.08	    486.37	        10	         1
     13711	   1029.88	  -2878.96	    -26.10	   3.92904	  -0.15950	   3.00000	   0.83954	   0.00000	   2.88007	    479.04	    486.45	        10	         1
     13712	   1029.74	  -2878.96	    -26.09	   3.87612	  -0.15146	   3.00000	   0.84425	   0.00000	   2.88007	    477.76	    486.43	         9	         1
     13713	   1029.43	  -2878.96	    -26.09	   3.87612	  -0.15146	   3.00000	   0.84099	   0.00000	   2.88007	    477.51	    486.39	         9	         1
     13714	   1029.47	  -2879.00	    -26.07	   3.76359	  -0.13435	   3.00000	   0.85234	   0.00000	   2.88007	    478.80	    486.07	         9	         1
     13715	   1029.22	  -2878.97	    -26.07	   3.76359	  -0.13435	   3.00000	   0.84916	   0.00000	   2.88007	    478.45	    486.32	         9	         1
     13716	   1029.25	  -2878.96	    -25.78	   3.91528	   0.15741	   3.00000	   0.84990	   0.00000	   2.88007	    480.15	    486.41	         9	         1
     13717	   1029.10	  -2879.00	    -25.78	   3.91528	   0.15741	   3.00000	   0.85004	   0.00000	   2.88007	    478.80	    486.07	         9	         1
     13718	   1028.95	  -2879.01	    -25.83	   3.58862	   0.10774	   3.00000	   0.85663	   0.00000	   2.88007	    477.32	    485.94	        10	         1
     13719	   1028.63	  -2879.01	    -25.83	   3.58862	   0.10774	   3.00000	   0.84366	   0.00000	   2.88007	    477.33	    485.91	        10	         1
     13720	   1028.78	  -2879.01	    -26.05	   3.64122	  -0.11574	   3.00000	   0.85225	   0.00000	   2.88007	    479.26	    485.91	        10	         1
     13721	   1028.54	  -2879.03	    -26.05	   3.64122	  -0.11574	   3.00000	   0.85293	   0.00000	   2.88007	    479.33	    485.70	         9	         1
     13722	   1028.57	  -2879.04	    -25.82	   3.65270	   0.11749	   3.00000	   0.85003	   0.00000	   2.88007	    480.77	    485.61	         9	         1
     13723	   1028.45	  -2879.05	    -25.82	   3.65270	   0.11749	   3.00000	   0.84677	   0.00000	   2.88007	    479.79	    485.55	         9	         1
     13724	   1028.27	  -2879.06	    -26.09	   3.87119	  -0.15071	   3.00000	   0.84750	   0.00000	   2.88007	    478.09	    485.44	         9	         1
     13725	   1028.16	  -2879.08	    -26.09	   3.87119	  -0.15071	   3.00000	   0.84752	   0.00000	   2.88007	    476.99	    485.21	        10	         1
     13726	   1027.89	  -2879.09	    -26.07	   3.73405	  -0.12986	   3.00000	   0.83730	   0.00000	   2.88007	    477.38	    485.15	         9	         1
     13727	   1027.98	  -2879.09	    -26.07	   3.73405	  -0.12986	   3.00000	   0.84032	   0.00000	   2.88007	    478.98	    485.16	         9	         1
     13728	   1027.67	  -2879.08	    -26.06	   3.66981	  -0.12009	   3.00000	   0.84324	   0.00000	   2.88007	    478.45	    485.21	        10	         1
     13729	   1027.66	  -2879.11	    -26.06	   3.66981	  -0.12009	   3.00000	   0.82579	   0.00000	   2.88007	    479.27	    484.98	        10	         1
     13730	   1027.39	  -2879.11	    -25.78	   3.94732	   0.16228	   3.00000	   0.82983	   0.00000	   2.88007	    479.27	    484.92	         9	         1
     13731	   1027.48	  -2879.12	    -25.78	   3.94732	   0.16228	   3.00000	   0.82063	   0.00000	   2.88007	    481.17	    484.87	        10	         1
     13732	   1027.38	  -2879.12	    -25.79	   3.83670	   0.14546	   3.00000	   0.82684	   0.00000	   2.88007	    480.44	    484.88	         9	         1
     13733	   1027.26	  -2879.11	    -25.79	   3.83670	   0.14546	   3.00000	   0.82288	   0.00000	   2.88007	    479.20	    484.98	        10	         1
     13734	   1027.09	  -2879.09	    -26.13	   4.12689	  -0.18958	   3.00000	   0.80937	   0.00000	   2.88007	    477.63	    485.14	         9	         1
     13735	   1026.78	  -2879.09	    -26.13	   4.12689	  -0.18958	   3.00000	   0.81664	   0.00000	   2.88007	    477.41	    485.14	         9	         1
     13736	   1026.85	  -2879.09	    -25.74	   4.15539	   0.19392	   3.00000	   0.81645	   0.00000	   2.88007	    478.40	    485.19	         9	         1
     13737	   1026.67	  -2879.08	    -25.74	   4.15539	   0.19392	   3.00000	   0.80904	   0.00000	   2.88007	    478.80	    485.29	         9	         1
     13738	   1026.69	  -2879.08	    -26.15	   4.27155	  -0.21158	   3.00000	   0.80343	   0.00000	   2.88007	    479.94	    485.23	        10	         1
     13739	   1026.57	  -2879.07	    -26.15	   4.27155	  -0.21158	   3.00000	   0.80507	   0.00000	   2.88007	    478.87	    485.30	         9	         1
     13740	   1026.46	  -2879.08	    -25.71	   4.36641	   0.22600	   3.00000	   0.80385	   0.00000	   2.88007	    477.74	    485.29	        10	         1
     13741	   1026.18	  -2879.06	    -25.71	   4.36641	   0.22600	   3.00000	   0.79526	   0.00000	   2.88007	    477.64	    485.41	         9	         1
     13742	   1026.23	  -2879.05	    -26.17	   4.37264	  -0.22695	   3.00000	   0.79641	   0.00000	   2.88007	    478.97	    485.59	         9	         1
     13743	   1025.97	  -2879.04	    -26.17	   4.37264	  -0.22695	   3.00000	   0.78660	   0.00000	   2.88007	    478.79	    485.65	         9	         1
     13744	   1025.97	  -2879.03	    -25.66	   4.68196	   0.27397	   3.00000	   0.79584	   0.00000	   2.88007	    479.75	    485.69	        10	         1
     13745	   1025.83	  -2879.01	    -25.66	   4.68196	   0.27397	   3.00000	   0.78861	   0.00000	   2.88007	    478.39	    485.91	         9	         1
     13746	   1025.69	  -2879.01	    -25.69	   4.49708	   0.24586	   3.00000	   0.79468	   0.00000	   2.88007	    476.98	    485.95	         9	         1
     13747	   1025.41	  -2879.00	    -25.69	   4.49708	   0.24586	   3.00000	   0.78892	   0.00000	   2.88007	    477.41	    485.99	         9	         1
     13748	   1025.49	  -2878.98	    -26.21	   4.63426	  -0.26672	   3.00000	   0.78797	   0.00000	   2.88007	    479.03	    486.21	        10	         1
     13749	   1025.28	  -2878.97	    -26.21	   4.63426	  -0.26672	   3.00000	   0.78990	   0.00000	   2.88007	    479.09	    486.32	         9	         1
     13750	   1025.29	  -2878.97	    -26.16	   4.31541	  -0.21825	   3.00000	   0.78687	   0.00000	   2.88007	    480.81	    486.32	         9	         1
     13751	   1025.17	  -2878.94	    -26.16	   4.31541	  -0.21825	   3.00000	   0.79471	   0.00000	   2.88007	    479.73	    486.62	        10	         1
     13752	   1025.03	  -2878.92	    -25.68	   4.56162	   0.25568	   3.00000	   0.79679	   0.00000	   2.88007	    478.49	    486.79	         9	         1
     13753	   1024.98	  -2878.92	    -25.68	   4.56162	   0.25568	   3.00000	   0.79960	   0.00000	   2.88007	    477.94	    486.84	         9	         1
     13754	   1024.68	  -2878.92	    -25.69	   4.50619	   0.24725	   3.00000	   0.79308	   0.00000	   2.88007	    478.19	    486.80	         9	         1
     13755	   1024.79	  -2878.92	    -25.69	   4.50619	   0.24725	   3.00000	   0.79556	   0.00000	   2.88007	    480.35	    486.82	         9	         1
     13756	   1024.54	  -2878.91	    -25.73	   4.23742	   0.20639	   3.00000	   0.79645	   0.00000	   2.88007	    480.39	    486.87	         9	         1
     13757	   1024.57	  -2878.92	    -25.73	   4.23742	   0.20639	   3.00000	   0.79607	   0.00000	   2.88007	    481.46	    486.85	         9	         1
     13758	   1024.43	  -2878.92	    -26.15	   4.27420	  -0.21198	   3.00000	   0.80492	   0.00000	   2.88007	    480.11	    486.77	        10	         1
     13759	   1024.31	  -2878.92	    -26.15	   4.27420	  -0.21198	   3.00000	   0.80013	   0.00000	   2.88007	    479.07	    486.79	         9	         1
     13760	   1024.24	  -2878.94	    -26.14	   4.21824	  -0.20347	   3.00000	   0.81353	   0.00000	   2.88007	    478.33	    486.56	         9	         1
     13761	   1023.98	  -2878.95	    -26.14	   4.21824	  -0.20347	   3.00000	   0.80558	   0.00000	   2.88007	    478.42	    486.46	         9	         1
     13762	   1023.97	  -2878.93	    -25.73	   4.25459	   0.20900	   3.00000	   0.80836	   0.00000	   2.88007	    479.44	    486.69	         9	         1
     13763	   1023.63	  -2878.94	    -25.73	   4.25459	   0.20900	   3.00000	   0.81937	   0.00000	   2.88007	    478.87	    486.62	        10	         1
