time_s,velocity_um_per_s,velocity_smooth_um_per_s
15.8666666666667,3.21537711629594,3.40707134632695
15.9,3.19253915402616,3.39865432176837
15.9333333333333,3.22181140819788,3.39122180797024
15.9666666666667,3.21304470090311,3.38175771679289
16,3.13710256446857,3.37166628349532
16.0333333333333,3.04040498946881,3.36118055935153
16.0666666666667,3.04502668296996,3.35008695143448
16.1,3.1197305572772,3.33947957706061
16.1333333333333,3.19024783520026,3.32910481310231
16.1666666666667,3.23553415219216,3.31653452715061
16.2,3.25934330042342,3.30332972671094
16.2333333333333,3.32987424687641,3.29533029110434
16.2666666666667,3.43408375698639,3.29482001111732
16.3,3.46807403323448,3.29853128670543
16.3333333333333,3.39873597827181,3.30098191604193
16.3666666666667,3.25112384414944,3.29709850404623
16.4,3.11152996932221,3.2877902999869
16.4333333333333,3.11778968180866,3.28087310814395
16.4666666666667,3.24371025987269,3.27947829822462
16.5,3.37548607610956,3.28012484694768
16.5333333333333,3.47619493843618,3.2802573711919
16.5666666666667,3.46084888430683,3.27859428224484
16.6,3.29446031240351,3.27312935158766
16.6333333333333,3.11911045011141,3.26286510942483
16.6666666666667,3.1168664151669,3.25409922920399
16.7,3.29727633813079,3.25327443109513
16.7333333333333,3.44171287297393,3.25690710852673
16.7666666666667,3.40056337244303,3.25859053314882
16.8,3.32587770370577,3.25959358542711
16.8333333333333,3.3352548628252,3.26229121528529
16.8666666666667,3.44318439093687,3.26988479110665
16.9,3.55614433059033,3.28200496365879
16.9333333333333,3.49746068598226,3.29119327291827
16.9666666666667,3.35500931444321,3.29592542670294
17,3.22417722062624,3.29882791524153
17.0333333333333,3.12040962855838,3.30149473654452
17.0666666666667,3.15021427842619,3.30500098972639
17.1,3.27898898290366,3.31030960391394
17.1333333333333,3.35904841435795,3.31593628988586
17.1666666666667,3.31953121690342,3.31873619204291
17.2,3.14863263973371,3.31504583668658
17.2333333333333,3.03521930838642,3.30522400540358
17.2666666666667,3.1042954112013,3.29423106054408
17.3,3.17621138307837,3.28450230553887
17.3333333333333,3.1763314137519,3.27708882005488
17.3666666666667,3.13173474291659,3.27310918334712
17.4,3.106904609092,3.27295500467278
